#	datafile Path	C:\data\asr\17060530.dat
#	datafile Name	17060530.dat
#	Download date	2017-06-05  
#	download Time	20:02:17
#	Software name	(@) ASRdown_tools.c
#	software Revision	76
#	software date	2004 January 12
#	ASR software version	R392d.MSA
#
#	? location where ASR was operated ? 
#	ceh rooftop June 5 2017 L8 & RE1
#	
#	? weather conditions ? 
#	very nice all day, some wv gradient to the W
#	
#	? ASR operator name ? 
#	daaron all times utc
#	
#	? observations and comments ? 
#	
#	
------------------------------------------------------

CHANNEL         4  21012
CHANNEL         5  26719
CHANNEL         6  34092
CHANNEL         7  44981
CHANNEL         8  44267
CHANNEL         9   7556
CHANNEL        10  30251
TIME         12  :  38  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  14346	ambient	    0
CHANNEL         2  14441	barometer	65535
CHANNEL         3  20627	humidity	65535
CHANNEL         4  21197
CHANNEL         5  26928
CHANNEL         6  34244
CHANNEL         7  45145
CHANNEL         8  44369
CHANNEL         9   7606
CHANNEL        10  30319
TIME         12  :  39  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  14584	ambient	    0
CHANNEL         2  14605	barometer	65535
CHANNEL         3  20818	humidity	65535
CHANNEL         4  21327
CHANNEL         5  27038
CHANNEL         6  34392
CHANNEL         7  45226
CHANNEL         8  44399
CHANNEL         9   7685
CHANNEL        10  30328
TIME         12  :  40  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  14751	ambient	    0
CHANNEL         2  14779	barometer	65535
CHANNEL         3  20993	humidity	65535
CHANNEL         4  21440
CHANNEL         5  27169
CHANNEL         6  34434
CHANNEL         7  45380
CHANNEL         8  44491
CHANNEL         9   7757
CHANNEL        10  30376
TIME         12  :  41  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  15077	ambient	    0
CHANNEL         2  14958	barometer	65535
CHANNEL         3  21142	humidity	65535
CHANNEL         4  21578
CHANNEL         5  27250
CHANNEL         6  34492
CHANNEL         7  45329
CHANNEL         8  44551
CHANNEL         9   7830
CHANNEL        10  30380
TIME         12  :  42  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  15257	ambient	    0
CHANNEL         2  15125	barometer	65535
CHANNEL         3  21348	humidity	65535
CHANNEL         4  21626
CHANNEL         5  27336
CHANNEL         6  34551
CHANNEL         7  45373
CHANNEL         8  44541
CHANNEL         9   7889
CHANNEL        10  30477
TIME         12  :  43  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  15469	ambient	    0
CHANNEL         2  15227	barometer	65535
CHANNEL         3  21462	humidity	65535
CHANNEL         4  21738
CHANNEL         5  27534
CHANNEL         6  34768
CHANNEL         7  45539
CHANNEL         8  44640
CHANNEL         9   7949
CHANNEL        10  30472
TIME         12  :  44  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  15701	ambient	    0
CHANNEL         2  15441	barometer	65535
CHANNEL         3  21698	humidity	65535
CHANNEL         4  21880
CHANNEL         5  27525
CHANNEL         6  34714
CHANNEL         7  45568
CHANNEL         8  44632
CHANNEL         9   8057
CHANNEL        10  30530
TIME         12  :  45  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  15914	ambient	    0
CHANNEL         2  15573	barometer	65535
CHANNEL         3  21836	humidity	65535
CHANNEL         4  21913
CHANNEL         5  27660
CHANNEL         6  34826
CHANNEL         7  45622
CHANNEL         8  44712
CHANNEL         9   8070
CHANNEL        10  30505
TIME         12  :  46  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  16064	ambient	    0
CHANNEL         2  15676	barometer	65535
CHANNEL         3  22009	humidity	65535
CHANNEL         4  22082
CHANNEL         5  27767
CHANNEL         6  34906
CHANNEL         7  45665
CHANNEL         8  44724
CHANNEL         9   8113
CHANNEL        10  30499
TIME         12  :  47  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  16250	ambient	    0
CHANNEL         2  15863	barometer	65535
CHANNEL         3  22170	humidity	65535
CHANNEL         4  22055
CHANNEL         5  27760
CHANNEL         6  34898
CHANNEL         7  45634
CHANNEL         8  44655
CHANNEL         9   8180
CHANNEL        10  30461
TIME         12  :  48  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  16481	ambient	    0
CHANNEL         2  15971	barometer	65535
CHANNEL         3  22262	humidity	65535
CHANNEL         4  22193
CHANNEL         5  27909
CHANNEL         6  35021
CHANNEL         7  45753
CHANNEL         8  44697
CHANNEL         9   8253
CHANNEL        10  30447
TIME         12  :  49  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  16677	ambient	    0
CHANNEL         2  16130	barometer	65535
CHANNEL         3  22443	humidity	65535
CHANNEL         4  22303
CHANNEL         5  27923
CHANNEL         6  35006
CHANNEL         7  45701
CHANNEL         8  44691
CHANNEL         9   8293
CHANNEL        10  30471
TIME         12  :  50  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  16921	ambient	    0
CHANNEL         2  16203	barometer	65535
CHANNEL         3  22496	humidity	65535
CHANNEL         4  22284
CHANNEL         5  28035
CHANNEL         6  35009
CHANNEL         7  45576
CHANNEL         8  44660
CHANNEL         9   8305
CHANNEL        10  30481
TIME         12  :  51  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  17128	ambient	    0
CHANNEL         2  16440	barometer	65535
CHANNEL         3  22733	humidity	65535
CHANNEL         4  22460
CHANNEL         5  28087
CHANNEL         6  35145
CHANNEL         7  45752
CHANNEL         8  44777
CHANNEL         9   8359
CHANNEL        10  30483
TIME         12  :  52  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  17290	ambient	    0
CHANNEL         2  16559	barometer	65535
CHANNEL         3  22839	humidity	65535
CHANNEL         4  22566
CHANNEL         5  28233
CHANNEL         6  35237
CHANNEL         7  45861
CHANNEL         8  44795
CHANNEL         9   8445
CHANNEL        10  30574
TIME         12  :  53  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  17420	ambient	    0
CHANNEL         2  16668	barometer	65535
CHANNEL         3  22987	humidity	65535
CHANNEL         4  22666
CHANNEL         5  28237
CHANNEL         6  35238
CHANNEL         7  45807
CHANNEL         8  44764
CHANNEL         9   8450
CHANNEL        10  30515
TIME         12  :  54  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  17690	ambient	    0
CHANNEL         2  16899	barometer	65535
CHANNEL         3  23241	humidity	65535
CHANNEL         4  22781
CHANNEL         5  28407
CHANNEL         6  35414
CHANNEL         7  46046
CHANNEL         8  45001
CHANNEL         9   8573
CHANNEL        10  30677
TIME         12  :  55  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  17858	ambient	    0
CHANNEL         2  16981	barometer	65535
CHANNEL         3  23367	humidity	65535
CHANNEL         4  22888
CHANNEL         5  28538
CHANNEL         6  35521
CHANNEL         7  46161
CHANNEL         8  45078
CHANNEL         9   8590
CHANNEL        10  30685
TIME         12  :  56  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  18231	ambient	    0
CHANNEL         2  17192	barometer	65535
CHANNEL         3  23475	humidity	65535
CHANNEL         4  22978
CHANNEL         5  28540
CHANNEL         6  35592
CHANNEL         7  46185
CHANNEL         8  44988
CHANNEL         9   8640
CHANNEL        10  30693
TIME         12  :  57  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  18354	ambient	    0
CHANNEL         2  17341	barometer	65535
CHANNEL         3  23711	humidity	65535
CHANNEL         4  23114
CHANNEL         5  28709
CHANNEL         6  35690
CHANNEL         7  46335
CHANNEL         8  45203
CHANNEL         9   8742
CHANNEL        10  30772
TIME         12  :  58  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  18514	ambient	    0
CHANNEL         2  17449	barometer	65535
CHANNEL         3  23805	humidity	65535
CHANNEL         4  23154
CHANNEL         5  28790
CHANNEL         6  35784
CHANNEL         7  46405
CHANNEL         8  45188
CHANNEL         9   8755
CHANNEL        10  30735
TIME         12  :  59  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  18748	ambient	    0
CHANNEL         2  17659	barometer	65535
CHANNEL         3  24008	humidity	65535
CHANNEL         4  23259
CHANNEL         5  28893
CHANNEL         6  35836
CHANNEL         7  46406
CHANNEL         8  45253
CHANNEL         9   8803
CHANNEL        10  30837
TIME         13  :   0  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  18944	ambient	    0
CHANNEL         2  17754	barometer	65535
CHANNEL         3  24128	humidity	65535
CHANNEL         4  23394
CHANNEL         5  28991
CHANNEL         6  35917
CHANNEL         7  46533
CHANNEL         8  45338
CHANNEL         9   8885
CHANNEL        10  30868
TIME         13  :   1  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  19125	ambient	    0
CHANNEL         2  17873	barometer	65535
CHANNEL         3  24237	humidity	65535
CHANNEL         4  23456
CHANNEL         5  29016
CHANNEL         6  35943
CHANNEL         7  46560
CHANNEL         8  45323
CHANNEL         9   8912
CHANNEL        10  30879
TIME         13  :   2  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  19327	ambient	    0
CHANNEL         2  18084	barometer	65535
CHANNEL         3  24426	humidity	65535
CHANNEL         4  23516
CHANNEL         5  29044
CHANNEL         6  36053
CHANNEL         7  46534
CHANNEL         8  45310
CHANNEL         9   8941
CHANNEL        10  30911
TIME         13  :   3  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  19506	ambient	    0
CHANNEL         2  18178	barometer	65535
CHANNEL         3  24496	humidity	65535
CHANNEL         4  23554
CHANNEL         5  29169
CHANNEL         6  36116
CHANNEL         7  46628
CHANNEL         8  45407
CHANNEL         9   8988
CHANNEL        10  30879
TIME         13  :   4  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  19663	ambient	    0
CHANNEL         2  18247	barometer	65535
CHANNEL         3  24684	humidity	65535
CHANNEL         4  23694
CHANNEL         5  29301
CHANNEL         6  36184
CHANNEL         7  46712
CHANNEL         8  45483
CHANNEL         9   9056
CHANNEL        10  30975
TIME         13  :   5  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  19900	ambient	    0
CHANNEL         2  18399	barometer	65535
CHANNEL         3  24804	humidity	65535
CHANNEL         4  23765
CHANNEL         5  29340
CHANNEL         6  36252
CHANNEL         7  46763
CHANNEL         8  45496
CHANNEL         9   9091
CHANNEL        10  30958
TIME         13  :   6  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  20104	ambient	    0
CHANNEL         2  18542	barometer	65535
CHANNEL         3  24907	humidity	65535
CHANNEL         4  23728
CHANNEL         5  29412
CHANNEL         6  36307
CHANNEL         7  46826
CHANNEL         8  45512
CHANNEL         9   9105
CHANNEL        10  30962
TIME         13  :   7  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  20329	ambient	    0
CHANNEL         2  18759	barometer	65535
CHANNEL         3  25101	humidity	65535
CHANNEL         4  23954
CHANNEL         5  29625
CHANNEL         6  36404
CHANNEL         7  46957
CHANNEL         8  45633
CHANNEL         9   9217
CHANNEL        10  31030
TIME         13  :   8  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  20558	ambient	    0
CHANNEL         2  18894	barometer	65535
CHANNEL         3  25300	humidity	65535
CHANNEL         4  23979
CHANNEL         5  29680
CHANNEL         6  36516
CHANNEL         7  47066
CHANNEL         8  45758
CHANNEL         9   9326
CHANNEL        10  31131
TIME         13  :   9  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  20734	ambient	    0
CHANNEL         2  19007	barometer	65535
CHANNEL         3  25401	humidity	65535
CHANNEL         4  24029
CHANNEL         5  29740
CHANNEL         6  36571
CHANNEL         7  47071
CHANNEL         8  45747
CHANNEL         9   9398
CHANNEL        10  31123
TIME         13  :  10  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  20926	ambient	    0
CHANNEL         2  19134	barometer	65535
CHANNEL         3  25537	humidity	65535
CHANNEL         4  24122
CHANNEL         5  29834
CHANNEL         6  36656
CHANNEL         7  47145
CHANNEL         8  45818
CHANNEL         9   9400
CHANNEL        10  31184
TIME         13  :  11  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  21098	ambient	    0
CHANNEL         2  19249	barometer	65535
CHANNEL         3  25659	humidity	65535
CHANNEL         4  24322
CHANNEL         5  29871
CHANNEL         6  36684
CHANNEL         7  47190
CHANNEL         8  45863
CHANNEL         9   9465
CHANNEL        10  31194
TIME         13  :  12  :   6	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  21273	ambient	    0
CHANNEL         2  19357	barometer	65535
CHANNEL         3  25744	humidity	65535
CHANNEL         4  24223
CHANNEL         5  29913
CHANNEL         6  36692
CHANNEL         7  47161
CHANNEL         8  45816
CHANNEL         9   9486
CHANNEL        10  31151
TIME         13  :  13  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  21431	ambient	    0
CHANNEL         2  19449	barometer	65535
CHANNEL         3  25842	humidity	65535
CHANNEL         4  24466
CHANNEL         5  30022
CHANNEL         6  36774
CHANNEL         7  47264
CHANNEL         8  45864
CHANNEL         9   9560
CHANNEL        10  31229
TIME         13  :  14  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  21633	ambient	    0
CHANNEL         2  19609	barometer	65535
CHANNEL         3  25967	humidity	65535
CHANNEL         4  24457
CHANNEL         5  30063
CHANNEL         6  36857
CHANNEL         7  47307
CHANNEL         8  45903
CHANNEL         9   9588
CHANNEL        10  31194
TIME         13  :  15  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  21856	ambient	    0
CHANNEL         2  19780	barometer	65535
CHANNEL         3  26206	humidity	65535
CHANNEL         4  24563
CHANNEL         5  30183
CHANNEL         6  36911
CHANNEL         7  47359
CHANNEL         8  45953
CHANNEL         9   9661
CHANNEL        10  31220
TIME         13  :  16  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  22075	ambient	    0
CHANNEL         2  19904	barometer	65535
CHANNEL         3  26313	humidity	65535
CHANNEL         4  24553
CHANNEL         5  30228
CHANNEL         6  36993
CHANNEL         7  47411
CHANNEL         8  45987
CHANNEL         9   9714
CHANNEL        10  31259
TIME         13  :  17  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  22210	ambient	    0
CHANNEL         2  20001	barometer	65535
CHANNEL         3  26447	humidity	65535
CHANNEL         4  24757
CHANNEL         5  30320
CHANNEL         6  37022
CHANNEL         7  47478
CHANNEL         8  46003
CHANNEL         9   9791
CHANNEL        10  31257
TIME         13  :  18  :   4	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.9	-273.2
CHANNEL         1  22440	ambient	    0
CHANNEL         2  20174	barometer	65535
